,FullName,University,SubField,Bachelors,Doctorate,GoogleScholar,Drafty
4657,Leonard McMillan,University of North Carolina at Chapel Hill,bio,Georgia Institute of Technology,University of California,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Leonard+McMillan&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Leonard%20McMillan&searchCol=0&searchVal=Leonard%20McMillan
4658,Frank H. Collins,University of Notre Dame,bio,University of California,University of California,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Frank+H.+Collins&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Frank%20H.%20Collins&searchCol=0&searchVal=Frank%20H.%20Collins
4659,Oliver Eulenstein,Iowa State University,bio,University of Paderborn,University of Bonn,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Oliver+Eulenstein&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Oliver%20Eulenstein&searchCol=0&searchVal=Oliver%20Eulenstein
4660,Sebastian Thrun,Stanford University,ai,University of Hildesheim,University of Bonn,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Sebastian+Thrun&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Sebastian%20Thrun&searchCol=0&searchVal=Sebastian%20Thrun
4661,Dieter Fox,University of Washington,ai,University of Bonn,University of Bonn,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Dieter+Fox&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Dieter%20Fox&searchCol=0&searchVal=Dieter%20Fox
4662,Pavaln Aduri,Iowa State University,soft,University at Buffalo,University at Buffalo,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Pavaln+Aduri&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Pavaln%20Aduri&searchCol=0&searchVal=Pavaln%20Aduri
4663,Rohini K. Srihari,Brandeis University,nlp,University of Waterloo,University at Buffalo,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Rohini+K.+Srihari&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Rohini%20K.%20Srihari&searchCol=0&searchVal=Rohini%20K.%20Srihari
4664,Sargur N. Srihari,University at Buffalo,mlmining,"Kendriya Vidyalaya Indian Institute of Science, Bangalore",University at Buffalo,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Sargur+N.+Srihari&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Sargur%20N.%20Srihari&searchCol=0&searchVal=Sargur%20N.%20Srihari
4665,Venu Govindaraju,University at Buffalo,mlmining,Indian Institute of Technology Kharagpur,University at Buffalo,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Venu+Govindaraju&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Venu%20Govindaraju&searchCol=0&searchVal=Venu%20Govindaraju
4666,Engin Arslan,"University of Nevada, Reno",hpc,Boğaziçi University,University at Buffalo,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Engin+Arslan&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Engin%20Arslan&searchCol=0&searchVal=Engin%20Arslan
4667,Gabriel Terejanu,University of North Carolina at Charlotte,mlmining,University of Craiova,University at Buffalo,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Gabriel+Terejanu&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Gabriel%20Terejanu&searchCol=0&searchVal=Gabriel%20Terejanu
4668,Fenglong Ma,Pennsylvania State University,mlmining,Dalian University of Technology,University at Buffalo,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Fenglong+Ma&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Fenglong%20Ma&searchCol=0&searchVal=Fenglong%20Ma
4669,Nassir Navab,Johns Hopkins University,chi,University of Technology of Compiègne,Inria,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Nassir+Navab&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Nassir%20Navab&searchCol=0&searchVal=Nassir%20Navab
4670,Zoran Tiganj,Indiana University Bloomington,ai,University of Zagreb,Inria,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Zoran+Tiganj&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Zoran%20Tiganj&searchCol=0&searchVal=Zoran%20Tiganj
4671,Frédo Durand,Massachusetts Institute of Technology,vision,École normale supérieure,University of Grenoble,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Frédo+Durand&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Frédo%20Durand&searchCol=0&searchVal=Frédo%20Durand
4672,Patrick Cousot,New York University,act,École nationale supérieure des mines de Nancy,University of Grenoble,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Patrick+Cousot&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Patrick%20Cousot&searchCol=0&searchVal=Patrick%20Cousot
4673,Youcef Saad,University of Minnesota,hpc,University of Algiers,University of Grenoble,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Youcef+Saad&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Youcef%20Saad&searchCol=0&searchVal=Youcef%20Saad
4674,Stefanie Jegelka,Massachusetts Institute of Technology,mlmining,University of Tübingen,ETH Zurich,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Stefanie+Jegelka&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Stefanie%20Jegelka&searchCol=0&searchVal=Stefanie%20Jegelka
4675,Tim Kraska,Massachusetts Institute of Technology,mod,University of Münster,ETH Zurich,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Tim+Kraska&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Tim%20Kraska&searchCol=0&searchVal=Tim%20Kraska
4676,Bettina Kemme,McGill University,mod,University of Erlangen-Nuremberg,ETH Zurich,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Bettina+Kemme&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Bettina%20Kemme&searchCol=0&searchVal=Bettina%20Kemme
4677,Guido Gerig,New York University,vision,ETH Zurich,ETH Zurich,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Guido+Gerig&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Guido%20Gerig&searchCol=0&searchVal=Guido%20Gerig
4678,Guevara Noubir,Northeastern University,sec,École nationale supérieure d'informatique et de mathématiques appliquées de Grenoble,ETH Zurich,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Guevara+Noubir&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Guevara%20Noubir&searchCol=0&searchVal=Guevara%20Noubir
4679,Karl J. Lieberherr,Northeastern University,ai,ETH Zurich,ETH Zurich,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Karl+J.+Lieberherr&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Karl%20J.%20Lieberherr&searchCol=0&searchVal=Karl%20J.%20Lieberherr
4680,Martin Fürer,Pennsylvania State University,act,ETH Zurich,ETH Zurich,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Martin+Fürer&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Martin%20Fürer&searchCol=0&searchVal=Martin%20Fürer
4681,Yagiz Aksoy,Simon Fraser University,graph,Middle East Technical University,ETH Zurich,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Yagiz+Aksoy&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Yagiz%20Aksoy&searchCol=0&searchVal=Yagiz%20Aksoy
4682,Martin Müller,University of Alberta,act,Graz University of Technology,ETH Zurich,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Martin+Müller&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Martin%20Müller&searchCol=0&searchVal=Martin%20Müller
4683,Michael Franz,"University of California, Irvine",soft,ETH Zurich,ETH Zurich,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Michael+Franz&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Michael%20Franz&searchCol=0&searchVal=Michael%20Franz
4684,Nadia Polikarpova,"University of California, San Diego",plan,"Saint Petersburg State University of Information Technologies, Mechanics and Optics",ETH Zurich,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Nadia+Polikarpova&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Nadia%20Polikarpova&searchCol=0&searchVal=Nadia%20Polikarpova
4685,Yuxin Chen,University of Chicago,mlmining,University of Science and Technology of China,ETH Zurich,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Yuxin+Chen&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Yuxin%20Chen&searchCol=0&searchVal=Yuxin%20Chen
4686,Jed Brown,University of Colorado Boulder,act,University of Alaska Fairbanks,ETH Zurich,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Jed+Brown&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Jed%20Brown&searchCol=0&searchVal=Jed%20Brown
4687,Orit Peleg,University of Colorado Boulder,bio,Bar-Ilan University,ETH Zurich,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Orit+Peleg&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Orit%20Peleg&searchCol=0&searchVal=Orit%20Peleg
4688,Alexander G. Schwing,University of Illinois at Urbana-Champaign,vision,Technical University of Munich,ETH Zurich,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Alexander+G.+Schwing&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Alexander%20G.%20Schwing&searchCol=0&searchVal=Alexander%20G.%20Schwing
4689,Mahdi Cheraghchi,University of Michigan,act,Sharif University of Technology,ETH Zurich,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Mahdi+Cheraghchi&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Mahdi%20Cheraghchi&searchCol=0&searchVal=Mahdi%20Cheraghchi
4690,Michael Nebeling,University of Michigan,chi,University of Ulm,ETH Zurich,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Michael+Nebeling&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Michael%20Nebeling&searchCol=0&searchVal=Michael%20Nebeling
4691,Samarjit Chakraborty,University of North Carolina at Chapel Hill,bed,National University of Singapore,ETH Zurich,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Samarjit+Chakraborty&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Samarjit%20Chakraborty&searchCol=0&searchVal=Samarjit%20Chakraborty
4692,Hao Li,University of Southern California,graph,Karlsruhe Institute of Technology,ETH Zurich,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Hao+Li&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Hao%20Li&searchCol=0&searchVal=Hao%20Li
4693,Simon Peter,University of Washington,ops,University of Oldenburg,ETH Zurich,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Simon+Peter&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Simon%20Peter&searchCol=0&searchVal=Simon%20Peter
4694,Alec Jacobson,University of Toronto,graph,New York University,ETH Zurich,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Alec+Jacobson&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Alec%20Jacobson&searchCol=0&searchVal=Alec%20Jacobson
4695,Stefano Tessaro,University of Washington,crypt,ETH Zurich,ETH Zurich,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Stefano+Tessaro&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Stefano%20Tessaro&searchCol=0&searchVal=Stefano%20Tessaro
4696,Arne Storjohann,University of Waterloo,act,University of Waterloo,ETH Zurich,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Arne+Storjohann&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Arne%20Storjohann&searchCol=0&searchVal=Arne%20Storjohann
4697,Werner Dietl,University of Waterloo,soft,Bowling Green State University,ETH Zurich,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Werner+Dietl&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Werner%20Dietl&searchCol=0&searchVal=Werner%20Dietl
4698,Stefanie Mueller,Massachusetts Institute of Technology,chi,University of British Columbia,Hasso Plattner Institute,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Stefanie+Mueller&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Stefanie%20Mueller&searchCol=0&searchVal=Stefanie%20Mueller
4699,Pedro Lopes,University of Chicago,chi,Technical University of Lisbon,Hasso Plattner Institute,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Pedro+Lopes&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Pedro%20Lopes&searchCol=0&searchVal=Pedro%20Lopes
4700,Thijs Roumen,Cornell University,chi,Eindhoven University of Technology,Hasso Plattner Institute,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Thijs+Roumen&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Thijs%20Roumen&searchCol=0&searchVal=Thijs%20Roumen
4701,Alexandra Ion,Carnegie Mellon University,chi,University of Applied Sciences Upper Austria,Hasso Plattner Institute,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Alexandra+Ion&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Alexandra%20Ion&searchCol=0&searchVal=Alexandra%20Ion
4702,Tim Berners-Lee,Massachusetts Institute of Technology,ai,Queens College,Southern Cross University,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Tim+Berners-Lee&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Tim%20Berners-Lee&searchCol=0&searchVal=Tim%20Berners-Lee
4703,David Meger,McGill University,robotics,University of British Columbia,University of British Columbia,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=David+Meger&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_David%20Meger&searchCol=0&searchVal=David%20Meger
4704,Martin P. Robillard,McGill University,soft,École polytechnique,University of British Columbia,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Martin+P.+Robillard&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Martin%20P.%20Robillard&searchCol=0&searchVal=Martin%20P.%20Robillard
4705,Paul G. Kry,McGill University,graph,University of Waterloo,University of British Columbia,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Paul+G.+Kry&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Paul%20G.%20Kry&searchCol=0&searchVal=Paul%20G.%20Kry
4706,Christopher G. Healey,North Carolina State University,graph,University of Waterloo,University of British Columbia,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Christopher+G.+Healey&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Christopher%20G.%20Healey&searchCol=0&searchVal=Christopher%20G.%20Healey
4707,Doug L. James,Stanford University,graph,University of Western Ontario,University of British Columbia,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Doug+L.+James&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Doug%20L.%20James&searchCol=0&searchVal=Doug%20L.%20James
4708,Shinjiro Sueda,Texas A&M University,graph,University of British Columbia,University of British Columbia,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Shinjiro+Sueda&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Shinjiro%20Sueda&searchCol=0&searchVal=Shinjiro%20Sueda
4709,James R. Wright,University of Alberta,mlmining,Simon Fraser University,University of British Columbia,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=James+R.+Wright&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_James%20R.%20Wright&searchCol=0&searchVal=James%20R.%20Wright
4710,Randy Goebel,University of Alberta,mlmining,University of Regina,University of British Columbia,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Randy+Goebel&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Randy%20Goebel&searchCol=0&searchVal=Randy%20Goebel
4711,Chen Greif,University of British Columbia,act,Tel Aviv University,University of British Columbia,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Chen+Greif&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Chen%20Greif&searchCol=0&searchVal=Chen%20Greif
4712,Jim Little,University of British Columbia,ai,Harvard University,University of British Columbia,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Jim+Little&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C40,https://drafty.cs.brown.edu/csprofessors?src=csor_Jim%20Little&searchCol=0&searchVal=Jim%20Little
